anime_id,name,genre,type,episodes,rating,members,profile
32343,Subarashii Sekai,"Fantasy, Music",Music,1.0,6.15,165,"Fantasy, Music Music Subarashii Sekai"
4685,Takane no Jitensha,"Fantasy, School",Special,1.0,6.15,1583,"Fantasy, School Special Takane no Jitensha"
29801,The iDOLM@STER Million Live! 1st Anniversary PV,Drama,Special,1.0,6.15,1292,Drama Special The iDOLM@STER Million Live! 1st Anniversary PV
10261,Toufu Kozou,Comedy,Movie,1.0,6.15,295,Comedy Movie Toufu Kozou
4615,Yama Nezumi Rocky Chuck,"Adventure, Fantasy, Kids",TV,52.0,6.15,507,"Adventure, Fantasy, Kids TV Yama Nezumi Rocky Chuck"
2536,Angelique: Shiroi Tsubasa no Memoire,"Drama, Fantasy, Magic, Romance, Sci-Fi, Shoujo",OVA,2.0,6.14,1871,"Drama, Fantasy, Magic, Romance, Sci-Fi, Shoujo OVA Angelique: Shiroi Tsubasa no Memoire"
25077,Bakumatsu Rock: Mystery! Onsen Kaijiken ze yo!!,Music,OVA,1.0,6.14,1455,Music OVA Bakumatsu Rock: Mystery! Onsen Kaijiken ze yo!!
3764,Chouon Senshi Borgman 2: Shin Seiki 2058,"Action, Demons, Sci-Fi, Shounen",OVA,3.0,6.14,319,"Action, Demons, Sci-Fi, Shounen OVA Chouon Senshi Borgman 2: Shin Seiki 2058"
2754,Cleopatra D.C.,"Action, Adventure, Sci-Fi",OVA,3.0,6.14,1074,"Action, Adventure, Sci-Fi OVA Cleopatra D.C."
2575,Don Chuck Monogatari,"Adventure, Kids, Slice of Life",TV,26.0,6.14,411,"Adventure, Kids, Slice of Life TV Don Chuck Monogatari"
3525,Extra,"Action, Dementia, Horror, Music, Sci-Fi",Music,1.0,6.14,2401,"Action, Dementia, Horror, Music, Sci-Fi Music Extra"
32747,Fake Style II,Music,Music,1.0,6.14,82,Music Music Fake Style II
22099,Hero Bank,"Game, Kids",TV,51.0,6.15,1946,"Game, Kids TV Hero Bank"
2483,Kaitouranma The Animation,"Action, Adventure, Martial Arts, Samurai",OVA,2.0,6.14,1512,"Action, Adventure, Martial Arts, Samurai OVA Kaitouranma The Animation"
3576,Kodai Ouja Kyouryuu King,"Adventure, Fantasy, Kids",TV,49.0,6.14,4402,"Adventure, Fantasy, Kids TV Kodai Ouja Kyouryuu King"
29517,Kumi to Tulip,"Kids, Sci-Fi",Movie,1.0,6.14,999,"Kids, Sci-Fi Movie Kumi to Tulip"
1097,Lime-iro Senkitan,"Drama, Ecchi, Harem, Historical, Mecha, Supernatural",TV,13.0,6.14,6176,"Drama, Ecchi, Harem, Historical, Mecha, Supernatural TV Lime-iro Senkitan"
17719,Mahoutsukai Sally (Movie),"Comedy, Magic, Shoujo",Movie,1.0,6.14,202,"Comedy, Magic, Shoujo Movie Mahoutsukai Sally (Movie)"
18729,Marginal Prince: Gekkeiju no Ouji-tachi - Tokyo Merry-Go-Round,"Romance, School, Shounen Ai",Special,1.0,6.13,728,"Romance, School, Shounen Ai Special Marginal Prince: Gekkeiju no Ouji-tachi - Tokyo Merry-Go-Round"
18365,Mazinger ZIP!,"Comedy, Mecha",TV,237.0,6.14,273,"Comedy, Mecha TV Mazinger ZIP!"
1155,Melty Lancer,"Adventure, Comedy, Sci-Fi, Space",OVA,6.0,6.14,1035,"Adventure, Comedy, Sci-Fi, Space OVA Melty Lancer"
22381,Nandaka Velonica,"Comedy, Fantasy, Kids",TV,10.0,6.14,737,"Comedy, Fantasy, Kids TV Nandaka Velonica"
10736,Precure kara Minna e no Ouen Movie,"Fantasy, Magic, Shoujo",ONA,1.0,6.14,893,"Fantasy, Magic, Shoujo ONA Precure kara Minna e no Ouen Movie"
28715,Rusty Nail,"Action, Music, Sci-Fi",Music,1.0,6.14,417,"Action, Music, Sci-Fi Music Rusty Nail"
3398,Shin Hurricane Polymar,"Action, Martial Arts, Sci-Fi, Super Power",OVA,2.0,6.14,752,"Action, Martial Arts, Sci-Fi, Super Power OVA Shin Hurricane Polymar"
25889,Stitch!: Itazura Alien no Daibouken - Uchuu Ichi no Oniichan,"Adventure, Comedy, Kids, Sci-Fi",Special,1.0,6.14,219,"Adventure, Comedy, Kids, Sci-Fi Special Stitch!: Itazura Alien no Daibouken - Uchuu Ichi no Oniichan"
546,Wind: A Breath of Heart (TV),"Drama, Romance, School, Supernatural",TV,13.0,6.14,7778,"Drama, Romance, School, Supernatural TV Wind: A Breath of Heart (TV)"
6076,&quot;Eiji&quot;,"Comedy, Drama, Sports",OVA,1.0,6.13,805,"Comedy, Drama, Sports OVA &quot;Eiji&quot;"
8939,Bohemian Rhapsody,"Music, Sci-Fi, Space",Music,1.0,6.13,3005,"Music, Sci-Fi, Space Music Bohemian Rhapsody"
29974,"Diabolik Lovers More,Blood","Harem, School, Shoujo, Vampire",TV,12.0,6.13,37924,"Harem, School, Shoujo, Vampire TV Diabolik Lovers More,Blood"
32745,Fake Style,Music,Music,1.0,6.13,85,Music Music Fake Style
24817,Fantasista Stella,"Shounen, Sports",OVA,3.0,6.13,486,"Shounen, Sports OVA Fantasista Stella"
15577,Hello Kitty no Fushigi no Kuni no Alice,"Fantasy, Kids",OVA,1.0,6.13,240,"Fantasy, Kids OVA Hello Kitty no Fushigi no Kuni no Alice"
19581,Houseki no Kuni,"Fantasy, Sci-Fi, Seinen",ONA,1.0,6.13,1156,"Fantasy, Sci-Fi, Seinen ONA Houseki no Kuni"
1084,I&#039;&#039;s,"Drama, Romance",OVA,2.0,6.13,6419,"Drama, Romance OVA I&#039;&#039;s"
12755,Mahoutsukai Jiji,"Fantasy, Magic, Music",ONA,1.0,6.13,1039,"Fantasy, Magic, Music ONA Mahoutsukai Jiji"
25113,Majokko Shimai no Yoyo to Nene Movie Extra: Hatsukoi - Mikako Komatsu,Music,Special,1.0,6.13,863,Music Special Majokko Shimai no Yoyo to Nene Movie Extra: Hatsukoi - Mikako Komatsu
8130,Mighty Orbots,"Adventure, Comedy, Mecha, Sci-Fi",TV,13.0,6.13,210,"Adventure, Comedy, Mecha, Sci-Fi TV Mighty Orbots"
2468,Nineteen 19,"Drama, Romance",OVA,1.0,6.13,1402,"Drama, Romance OVA Nineteen 19"
16345,Ninku: Knife no Bohyou,"Action, Adventure, Comedy, Martial Arts, Shounen",Special,1.0,6.13,280,"Action, Adventure, Comedy, Martial Arts, Shounen Special Ninku: Knife no Bohyou"
18039,Rescue Me!,"Ecchi, Harem, Romance",OVA,1.0,6.13,14381,"Ecchi, Harem, Romance OVA Rescue Me!"
25441,Shin Strange+ Special,"Comedy, Shoujo, Slice of Life",Special,1.0,6.13,1094,"Comedy, Shoujo, Slice of Life Special Shin Strange+ Special"
15505,Shining Hearts: Shiawase no Pan Specials,Fantasy,Special,6.0,6.13,1572,Fantasy Special Shining Hearts: Shiawase no Pan Specials
1786,Sprite: Between Two Worlds,"Comedy, Ecchi, Romance, School",OVA,2.0,6.13,810,"Comedy, Ecchi, Romance, School OVA Sprite: Between Two Worlds"
32563,Starry Tales: Seiza wa Toki wo Koete,"Fantasy, Space",Movie,1.0,6.13,286,"Fantasy, Space Movie Starry Tales: Seiza wa Toki wo Koete"
17871,Yonhyakunijuu Renpai Girl,"Comedy, Romance, School",Special,1.0,6.13,2852,"Comedy, Romance, School Special Yonhyakunijuu Renpai Girl"
1267,Yoroiden Samurai Troopers Message,"Adventure, Fantasy, Samurai, Shounen",OVA,5.0,6.13,1299,"Adventure, Fantasy, Samurai, Shounen OVA Yoroiden Samurai Troopers Message"
2163,AIKa R-16: Virgin Mission,"Action, Comedy, Ecchi",OVA,3.0,6.12,13346,"Action, Comedy, Ecchi OVA AIKa R-16: Virgin Mission"
5157,Alexander Senki Movie,"Action, Adventure, Dementia, Historical, Military, Mystery, Shounen, Supernatural",Movie,1.0,6.12,1258,"Action, Adventure, Dementia, Historical, Military, Mystery, Shounen, Supernatural Movie Alexander Senki Movie"
7156,Arei no Kagami: Way to the Virgin Space,"Action, Adventure, Sci-Fi, Space",Movie,1.0,6.12,549,"Action, Adventure, Sci-Fi, Space Movie Arei no Kagami: Way to the Virgin Space"
10501,Bannou Yasai Ninninman,"Comedy, Supernatural",Movie,1.0,6.13,3612,"Comedy, Supernatural Movie Bannou Yasai Ninninman"
29823,Channel 5.5 3rd Season,"Comedy, Parody",ONA,4.0,6.12,280,"Comedy, Parody ONA Channel 5.5 3rd Season"
23483,Decorator,Music,Music,1.0,6.12,880,Music Music Decorator
8490,Digimon Adventure 3D: Digimon Grand Prix!,"Action, Adventure, Comedy, Fantasy, Kids, Parody, Sports",Movie,1.0,6.12,4882,"Action, Adventure, Comedy, Fantasy, Kids, Parody, Sports Movie Digimon Adventure 3D: Digimon Grand Prix!"
10691,Downloader,Music,Music,1.0,6.12,3680,Music Music Downloader
19871,Gaist Crusher,"Action, Fantasy, Supernatural",TV,51.0,6.12,1294,"Action, Fantasy, Supernatural TV Gaist Crusher"
33709,Garo: Guren no Tsuki Special,"Action, Demons, Fantasy, Magic, Supernatural",Special,1.0,6.1,930,"Action, Demons, Fantasy, Magic, Supernatural Special Garo: Guren no Tsuki Special"
2775,Genocyber,"Action, Horror, Mecha, Psychological, Sci-Fi",OVA,5.0,6.12,12158,"Action, Horror, Mecha, Psychological, Sci-Fi OVA Genocyber"
4917,Ginga Tansa 2100-nen: Border Planet,Sci-Fi,Special,1.0,6.12,336,Sci-Fi Special Ginga Tansa 2100-nen: Border Planet
881,Green Green OVA,"Comedy, Ecchi, Romance, School",OVA,1.0,6.12,21620,"Comedy, Ecchi, Romance, School OVA Green Green OVA"
1284,Houma Hunter Lime,"Comedy, Fantasy",OVA,3.0,6.12,945,"Comedy, Fantasy OVA Houma Hunter Lime"
9978,Kyouryuu Tankentai Born Free,"Action, Sci-Fi",TV,25.0,6.12,236,"Action, Sci-Fi TV Kyouryuu Tankentai Born Free"
2305,Mobile Suit SD Gundam Mk III,"Mecha, Parody, Sci-Fi",OVA,6.0,6.12,1805,"Mecha, Parody, Sci-Fi OVA Mobile Suit SD Gundam Mk III"
23099,Puchitto Gargantia Special,"Comedy, Mecha, Sci-Fi",Special,1.0,6.12,1786,"Comedy, Mecha, Sci-Fi Special Puchitto Gargantia Special"
23621,"Sagashita no wa Oheya, Mitsuketa no wa Mirai","Romance, Slice of Life",ONA,1.0,6.12,204,"Romance, Slice of Life ONA Sagashita no wa Oheya, Mitsuketa no wa Mirai"
1167,Samurai Gun,"Action, Historical, Seinen",TV,12.0,6.12,5381,"Action, Historical, Seinen TV Samurai Gun"
5027,Stitch!,"Adventure, Comedy, Kids",TV,25.0,6.12,2569,"Adventure, Comedy, Kids TV Stitch!"
18205,World Fool News (TV),"Comedy, Slice of Life",TV,12.0,6.12,999,"Comedy, Slice of Life TV World Fool News (TV)"
9829,Yonimo Osoroshii Nihon Mukashibanashi,"Dementia, Horror, Psychological",OVA,3.0,6.12,655,"Dementia, Horror, Psychological OVA Yonimo Osoroshii Nihon Mukashibanashi"
23825,Ys IV: The Dawn of Ys,"Action, Adventure, Fantasy, Game",Special,1.0,6.12,237,"Action, Adventure, Fantasy, Game Special Ys IV: The Dawn of Ys"
12665,"Yuru Yuri: Doushite, Tomaranai, Tokimeki, Dokidoki, Paradox, Eternal",Comedy,Special,1.0,6.13,12967,"Comedy Special Yuru Yuri: Doushite, Tomaranai, Tokimeki, Dokidoki, Paradox, Eternal"
3080,Anime Tenchou,"Action, Parody",OVA,1.0,6.11,6066,"Action, Parody OVA Anime Tenchou"
8921,Believe,"Action, Music, Super Power",Music,1.0,6.11,616,"Action, Music, Super Power Music Believe"
3060,Dallos,"Action, Mecha, Sci-Fi",OVA,4.0,6.11,2520,"Action, Mecha, Sci-Fi OVA Dallos"
33392,Gakuen Handsome,"Comedy, Parody, School, Shounen Ai",TV,12.0,6.11,10696,"Comedy, Parody, School, Shounen Ai TV Gakuen Handsome"
319,Happy World!,"Comedy, Ecchi, Fantasy, Romance",OVA,3.0,6.11,4348,"Comedy, Ecchi, Fantasy, Romance OVA Happy World!"
27997,Kaitou Tenshi Twin Angel: Kyun Kyun☆Tokimeki Paradise!! OVA,Magic,OVA,2.0,6.11,362,Magic OVA Kaitou Tenshi Twin Angel: Kyun Kyun☆Tokimeki Paradise!! OVA
32600,Kanojo wa Zombie,"Music, Romance",Music,1.0,6.11,387,"Music, Romance Music Kanojo wa Zombie"
3726,Karasu Tengu Kabuto: Ougon no Me no Kemono,"Action, Adventure, Drama, Historical",OVA,1.0,6.11,735,"Action, Adventure, Drama, Historical OVA Karasu Tengu Kabuto: Ougon no Me no Kemono"
1036,Kashou no Tsuki: Aki Kyougen,"Historical, Romance, Shoujo, Supernatural",OVA,2.0,6.11,3621,"Historical, Romance, Shoujo, Supernatural OVA Kashou no Tsuki: Aki Kyougen"
1150,Legend of Crystania OVA,"Action, Adventure, Fantasy, Magic, Supernatural",OVA,3.0,6.11,2521,"Action, Adventure, Fantasy, Magic, Supernatural OVA Legend of Crystania OVA"
3258,Lily C.A.T.,"Horror, Sci-Fi, Space",Movie,1.0,6.11,2068,"Horror, Sci-Fi, Space Movie Lily C.A.T."
17351,Mangirl!: Asobu Henshuu Girl,"Comedy, Slice of Life",Special,1.0,6.11,3933,"Comedy, Slice of Life Special Mangirl!: Asobu Henshuu Girl"
33201,Ojisan to Marshmallow Special,Comedy,Special,1.0,6.11,6392,Comedy Special Ojisan to Marshmallow Special
216,Pia Carrot e Youkoso!!: Sayaka no Koi Monogatari,"Comedy, Romance",Movie,1.0,6.11,1804,"Comedy, Romance Movie Pia Carrot e Youkoso!!: Sayaka no Koi Monogatari"
6704,Queen&#039;s Blade: Rurou no Senshi Specials,"Action, Adventure, Ecchi, Fantasy",Special,6.0,6.11,9470,"Action, Adventure, Ecchi, Fantasy Special Queen&#039;s Blade: Rurou no Senshi Specials"
4471,Shin SOS Dai Tokyo Tankentai,Adventure,Movie,1.0,6.11,977,Adventure Movie Shin SOS Dai Tokyo Tankentai
8337,Shoka,"Action, Fantasy, Historical",Special,1.0,6.11,3355,"Action, Fantasy, Historical Special Shoka"
7668,Suki Desu Suzuki-kun!!,Romance,OVA,2.0,6.11,3514,Romance OVA Suki Desu Suzuki-kun!!
29758,Taboo Tattoo,"Action, Comedy, Martial Arts, Mystery, Super Power, Supernatural",TV,12.0,6.11,99460,"Action, Comedy, Martial Arts, Mystery, Super Power, Supernatural TV Taboo Tattoo"
24109,Tooryanse,"Music, Supernatural",Music,1.0,6.11,305,"Music, Supernatural Music Tooryanse"
7174,Usaru-san,Kids,Special,4.0,6.11,822,Kids Special Usaru-san
19447,Arata Kangatari Picture Drama,Fantasy,Special,6.0,6.1,1129,Fantasy Special Arata Kangatari Picture Drama
28815,Bamboo Blade: CM Fanfu-Fufe-Fo,"Comedy, Parody, Sci-Fi",Special,24.0,6.1,455,"Comedy, Parody, Sci-Fi Special Bamboo Blade: CM Fanfu-Fufe-Fo"
1269,Bio Hunter,"Action, Demons, Horror",OVA,1.0,6.1,5719,"Action, Demons, Horror OVA Bio Hunter"
6985,Buddha Saitan,"Psychological, Romance, Supernatural",Movie,1.0,6.1,3824,"Psychological, Romance, Supernatural Movie Buddha Saitan"
7420,Byulbyul Iyagi,"Drama, Psychological",Movie,6.0,6.1,235,"Drama, Psychological Movie Byulbyul Iyagi"
14537,Cinnamon no Parade,Fantasy,ONA,1.0,6.1,186,Fantasy ONA Cinnamon no Parade
31827,Comet Lucifer: Garden Indigo no Shasou kara,"Adventure, Comedy, Fantasy",Special,12.0,6.1,2769,"Adventure, Comedy, Fantasy Special Comet Lucifer: Garden Indigo no Shasou kara"
8855,Eiyuu Gaiden Mozaicka,Fantasy,OVA,4.0,6.1,558,Fantasy OVA Eiyuu Gaiden Mozaicka
31977,Hanabi,"Drama, Music, Romance, Slice of Life",Music,1.0,6.1,162,"Drama, Music, Romance, Slice of Life Music Hanabi"
32349,Hot Minute: Gudetama,"Comedy, Kids",Special,1.0,6.1,213,"Comedy, Kids Special Hot Minute: Gudetama"
4091,Kagami no Genon,Slice of Life,Movie,1.0,6.1,1803,Slice of Life Movie Kagami no Genon
31865,Kare Baka: Wagahai no Kare wa Baka de R,"Comedy, Romance, School",ONA,8.0,6.1,4391,"Comedy, Romance, School ONA Kare Baka: Wagahai no Kare wa Baka de R"
4460,Kikumana,"Dementia, Psychological",ONA,1.0,6.1,4723,"Dementia, Psychological ONA Kikumana"
328,Piano,"Drama, Music, Romance, Shoujo, Slice of Life",TV,10.0,6.1,5674,"Drama, Music, Romance, Shoujo, Slice of Life TV Piano"
9385,Rokushin Gattai GodMars (1982),"Action, Mecha, Sci-Fi, Space",Movie,1.0,6.1,304,"Action, Mecha, Sci-Fi, Space Movie Rokushin Gattai GodMars (1982)"
8668,Seikon no Qwaser Picture Drama,Ecchi,Special,16.0,6.1,8932,Ecchi Special Seikon no Qwaser Picture Drama
31072,Show By Rock!!: Legend of Shingan Crimsonz,"Comedy, Music",ONA,3.0,6.1,516,"Comedy, Music ONA Show By Rock!!: Legend of Shingan Crimsonz"
21067,Strange+,"Comedy, Shoujo, Slice of Life",TV,12.0,6.1,21006,"Comedy, Shoujo, Slice of Life TV Strange+"
3849,The SoulTaker: Tamashii-gari - Komugi Daisakusen,Comedy,Special,3.0,6.1,1266,Comedy Special The SoulTaker: Tamashii-gari - Komugi Daisakusen
28227,White Album 2 Picture Drama,"Drama, Ecchi",Special,2.0,6.1,2296,"Drama, Ecchi Special White Album 2 Picture Drama"
6718,Yamato 2520,"Action, Adventure, Military, Sci-Fi",OVA,3.0,6.1,726,"Action, Adventure, Military, Sci-Fi OVA Yamato 2520"
27789,Yodaka no Hoshi (Music),"Drama, Fantasy, Music, Slice of Life",Music,1.0,6.1,478,"Drama, Fantasy, Music, Slice of Life Music Yodaka no Hoshi (Music)"
12145,Backkom,"Comedy, Kids",TV,52.0,6.09,423,"Comedy, Kids TV Backkom"
10799,Chime,Music,Music,1.0,6.09,3125,Music Music Chime
8551,Dr. Slump Movie 11: Dr. Mashirito &amp; Abale-chan,"Comedy, Sci-Fi, Shounen",Movie,1.0,6.09,576,"Comedy, Sci-Fi, Shounen Movie Dr. Slump Movie 11: Dr. Mashirito &amp; Abale-chan"
3104,Geisters: Fractions of the Earth,"Action, Sci-Fi",TV,26.0,6.09,670,"Action, Sci-Fi TV Geisters: Fractions of the Earth"
12569,Himitsu no Akko-chan (Movie),"Magic, School, Shoujo",Movie,1.0,6.09,228,"Magic, School, Shoujo Movie Himitsu no Akko-chan (Movie)"
9940,Mai no Mahou to Katei no Hi,"Drama, Magic",Special,1.0,6.09,1131,"Drama, Magic Special Mai no Mahou to Katei no Hi"
2079,Majuu Senshi Luna Varga,"Adventure, Comedy, Ecchi, Fantasy, Magic",OVA,4.0,6.09,640,"Adventure, Comedy, Ecchi, Fantasy, Magic OVA Majuu Senshi Luna Varga"
25999,Minna Atsumare! Falcom Gakuen SC,"Comedy, Parody, School, Seinen",TV,12.0,6.09,1366,"Comedy, Parody, School, Seinen TV Minna Atsumare! Falcom Gakuen SC"
3630,Miracle Shoujo Limit-chan,"Comedy, Magic, School, Sci-Fi, Shoujo, Super Power",TV,25.0,6.09,236,"Comedy, Magic, School, Sci-Fi, Shoujo, Super Power TV Miracle Shoujo Limit-chan"
30886,Mu Di,Music,Movie,1.0,6.09,145,Music Movie Mu Di
23423,Mujaki no Rakuen,"Comedy, Ecchi, Romance, School, Seinen",OVA,3.0,6.09,12054,"Comedy, Ecchi, Romance, School, Seinen OVA Mujaki no Rakuen"
33164,Musaigen no Phantom World: Limitless Phantom World,"Comedy, Fantasy, Supernatural",Special,7.0,6.09,6401,"Comedy, Fantasy, Supernatural Special Musaigen no Phantom World: Limitless Phantom World"
4097,Nanmu Ichibyousokusai,"Historical, Music",Movie,1.0,6.09,251,"Historical, Music Movie Nanmu Ichibyousokusai"
31890,Nurse Witch Komugi-chan R,"Comedy, Magic, Parody",TV,12.0,6.09,7376,"Comedy, Magic, Parody TV Nurse Witch Komugi-chan R"
12135,Ra/Radio Noise*Planet,"Adventure, Psychological, Sci-Fi",OVA,1.0,6.09,595,"Adventure, Psychological, Sci-Fi OVA Ra/Radio Noise*Planet"
2906,Rokushin Gattai GodMars: Juunanasai no Densetsu,"Action, Mecha, Sci-Fi, Space",OVA,1.0,6.09,408,"Action, Mecha, Sci-Fi, Space OVA Rokushin Gattai GodMars: Juunanasai no Densetsu"
1037,Saint Beast: Seijuu Kourin-hen,"Action, Fantasy, Magic, Supernatural",TV,6.0,6.09,6177,"Action, Fantasy, Magic, Supernatural TV Saint Beast: Seijuu Kourin-hen"
6641,Tonari no 801-chan R,"Comedy, Music",OVA,1.0,6.09,1947,"Comedy, Music OVA Tonari no 801-chan R"
6809,Toshi Densetsu Monogatari Hikiko,Horror,OVA,1.0,6.09,2963,Horror OVA Toshi Densetsu Monogatari Hikiko
4264,Ultraviolet: Code 044,"Action, Sci-Fi",TV,12.0,6.09,3784,"Action, Sci-Fi TV Ultraviolet: Code 044"
5920,Xanadu Dragonslayer Densetsu,"Adventure, Comedy, Fantasy",OVA,1.0,6.09,307,"Adventure, Comedy, Fantasy OVA Xanadu Dragonslayer Densetsu"
19397,Zettai Bouei Leviathan: Mini Takibi Gekijou,"Comedy, Fantasy, Magic",Special,13.0,6.09,1203,"Comedy, Fantasy, Magic Special Zettai Bouei Leviathan: Mini Takibi Gekijou"
8181,Adachi-ga Hara,Sci-Fi,Movie,1.0,6.08,516,Sci-Fi Movie Adachi-ga Hara
6443,AIKa Zero,"Action, Adventure, Comedy, Ecchi",OVA,3.0,6.08,9595,"Action, Adventure, Comedy, Ecchi OVA AIKa Zero"
294,Divergence Eve,"Adventure, Comedy, Drama, Mecha, Military, Sci-Fi, Space",TV,13.0,6.08,7833,"Adventure, Comedy, Drama, Mecha, Military, Sci-Fi, Space TV Divergence Eve"
19521,GAME OVER feat. Hatsune Miku,Music,Music,1.0,6.08,1400,Music Music GAME OVER feat. Hatsune Miku
8252,Getter Robo (Movie),"Action, Mecha, Sci-Fi, Shounen",Movie,1.0,6.08,527,"Action, Mecha, Sci-Fi, Shounen Movie Getter Robo (Movie)"
9646,Goddamn,"Action, Cars, Seinen, Sports",OVA,2.0,6.08,582,"Action, Cars, Seinen, Sports OVA Goddamn"
31064,Gunslinger Stratos: The Animation - Kikan/Kaze no Yukue,"Action, Sci-Fi",ONA,1.0,6.08,1348,"Action, Sci-Fi ONA Gunslinger Stratos: The Animation - Kikan/Kaze no Yukue"
22497,Hello Kitty no Kaguya-hime,"Fantasy, Kids",OVA,1.0,6.08,176,"Fantasy, Kids OVA Hello Kitty no Kaguya-hime"
12971,Himitsu no Akko-chan: Umi da! Obake da!! Natsu Matsuri,"Magic, Shoujo",Movie,1.0,6.08,200,"Magic, Shoujo Movie Himitsu no Akko-chan: Umi da! Obake da!! Natsu Matsuri"
1947,Kikou Sennyo Rouran,"Action, Fantasy, Mecha",TV,28.0,6.08,1049,"Action, Fantasy, Mecha TV Kikou Sennyo Rouran"
6993,Koneko no Rakugaki,Comedy,Movie,1.0,6.08,547,Comedy Movie Koneko no Rakugaki
1740,Naikaku Kenryoku Hanzai Kyousei Torishimarikan Zaizen Joutarou,"Action, Drama, Police, Seinen",TV,11.0,6.08,627,"Action, Drama, Police, Seinen TV Naikaku Kenryoku Hanzai Kyousei Torishimarikan Zaizen Joutarou"
321,Najica Dengeki Sakusen,"Action, Comedy, Ecchi, Sci-Fi",TV,12.0,6.08,9605,"Action, Comedy, Ecchi, Sci-Fi TV Najica Dengeki Sakusen"
28247,Pankis! 2-jigen,"Comedy, Music",TV,24.0,6.08,331,"Comedy, Music TV Pankis! 2-jigen"
6311,Sarutobi Ecchan,"Comedy, Kids, Magic, School",TV,26.0,6.08,357,"Comedy, Kids, Magic, School TV Sarutobi Ecchan"
9239,Scoopers,"Action, Sci-Fi",OVA,1.0,6.08,195,"Action, Sci-Fi OVA Scoopers"
5293,Time Slip Ichimannen: Prime Rose,"Action, Adventure, Drama, Romance, Sci-Fi",Special,1.0,6.08,584,"Action, Adventure, Drama, Romance, Sci-Fi Special Time Slip Ichimannen: Prime Rose"
12881,Tsuki wa Higashi ni Hi wa Nishi ni: Operation Sanctuary OVA,"Comedy, Drama, Harem, Romance, Sci-Fi",OVA,4.0,6.08,550,"Comedy, Drama, Harem, Romance, Sci-Fi OVA Tsuki wa Higashi ni Hi wa Nishi ni: Operation Sanctuary OVA"
23903,Tuzki: Love Assassin,"Comedy, Romance",ONA,1.0,6.08,309,"Comedy, Romance ONA Tuzki: Love Assassin"
8707,Wakusei Robo Danguard Ace tai Konchuu Robot Gundan,"Mecha, Sci-Fi",Movie,1.0,6.08,232,"Mecha, Sci-Fi Movie Wakusei Robo Danguard Ace tai Konchuu Robot Gundan"
32338,Yes! BanG_Dream!,Music,Music,1.0,6.06,353,Music Music Yes! BanG_Dream!
5931,Ai to Ken no Camelot: Mangaka Marina Time Slip Jiken,"Adventure, Comedy, Fantasy",OVA,1.0,6.07,348,"Adventure, Comedy, Fantasy OVA Ai to Ken no Camelot: Mangaka Marina Time Slip Jiken"
15423,Antinotice,Music,Music,1.0,6.07,744,Music Music Antinotice
3205,Cream Lemon: Lemon Angel,Ecchi,TV,37.0,6.07,1068,Ecchi TV Cream Lemon: Lemon Angel
3669,Duel Masters Movie 1: Yami no Shiro no Maryuuou,"Adventure, Kids",Movie,1.0,6.07,748,"Adventure, Kids Movie Duel Masters Movie 1: Yami no Shiro no Maryuuou"
3461,Gensou Jotan Ellcia,"Adventure, Fantasy",OVA,4.0,6.07,940,"Adventure, Fantasy OVA Gensou Jotan Ellcia"
9264,Hana no Ko Lunlun: Konnichiwa Sakura no Kuni,"Drama, Magic, Shoujo",Movie,1.0,6.07,423,"Drama, Magic, Shoujo Movie Hana no Ko Lunlun: Konnichiwa Sakura no Kuni"
11543,Hate You,Music,Music,1.0,6.07,1222,Music Music Hate You
2465,Idol Bouei-tai Hummingbird,"Action, Adventure, Comedy, Military, Music, Shounen",OVA,4.0,6.07,825,"Action, Adventure, Comedy, Military, Music, Shounen OVA Idol Bouei-tai Hummingbird"
32748,La Primavera,Music,Music,1.0,6.07,86,Music Music La Primavera
13195,"Misenai Namida wa, Kitto Itsuka","Fantasy, Music",Music,1.0,6.07,279,"Fantasy, Music Music Misenai Namida wa, Kitto Itsuka"
1769,Oh! Super Milk-chan,"Action, Comedy, Parody, Sci-Fi",TV,12.0,6.07,2757,"Action, Comedy, Parody, Sci-Fi TV Oh! Super Milk-chan"
22735,Oreca Battle,Game,TV,51.0,6.07,1632,Game TV Oreca Battle
